Measurement file name;pun213703(lying down).scco
Measurement name;Measurement;;;Measurement;;;Measurement;;;Measurement;;
Date;3/1/2022;;;3/1/2022;;;3/1/2022;;;3/1/2022;;
Time;1:23:56 PM;;;1:23:56 PM;;;1:23:56 PM;;;1:23:56 PM;;
Channel name;S/N 1947158622;;;S/N 1947158622;;;S/N 1948131903;;;S/N 1948131903;;
Unit;bar;;;°C;;;L/min;;;°C;;
Channel index;Channel A1;;;Channel A2;;;Channel A3;;;Channel A4;;
Time [s] / Points;MIN value;MAX value;ACT value;MIN value;MAX value;ACT value;MIN value;MAX value;ACT value;MIN value;MAX value;ACT value
00:00:02.210;115.850;123.370;124.370;28.505;28.505;28.505;23.243;23.243;23.243;30.999;30.999;30.999
00:00:02.220;118.450;127.730;114.770;28.505;28.505;28.505;23.243;23.243;23.243;30.999;30.999;30.999
00:00:02.230;112.690;121.610;122.290;28.505;28.505;28.505;23.243;23.243;23.243;30.999;30.999;30.999
00:00:02.240;118.970;123.370;117.770;28.505;28.505;28.505;23.243;23.243;23.243;30.999;30.999;30.999
00:00:02.250;116.850;123.890;125.090;28.505;28.505;28.505;24.030;24.030;24.030;30.999;30.999;30.999
00:00:02.260;114.970;128.930;111.890;28.505;28.505;28.505;24.030;24.030;24.030;30.999;30.999;30.999
00:00:02.270;110.130;121.890;121.890;28.505;28.505;28.505;24.030;24.030;24.030;30.999;30.999;30.999
00:00:02.280;119.970;125.490;118.770;28.505;28.505;28.505;24.030;24.030;24.030;30.999;30.999;30.999
00:00:02.290;117.650;123.490;124.770;28.505;28.505;28.505;24.030;24.030;24.030;30.999;30.999;30.999
00:00:02.300;121.410;128.730;117.170;28.505;28.505;28.505;22.781;22.781;22.781;30.999;30.999;30.999
00:00:02.310;109.930;117.850;119.650;28.505;28.505;28.505;22.781;22.781;22.781;30.999;30.999;30.999
00:00:02.320;118.050;122.770;118.050;28.505;28.505;28.505;22.781;22.781;22.781;30.999;30.999;30.999
00:00:02.330;116.970;126.490;127.810;28.505;28.505;28.505;22.781;22.781;22.781;30.999;30.999;30.999
00:00:02.340;120.810;131.410;116.650;28.505;28.505;28.505;22.781;22.781;22.781;30.999;30.999;30.999
00:00:02.350;111.170;119.450;120.650;28.505;28.505;28.505;22.170;22.170;22.170;30.999;30.999;30.999
00:00:02.360;119.650;122.570;118.170;28.505;28.505;28.505;22.170;22.170;22.170;30.999;30.999;30.999
00:00:02.370;115.970;121.810;123.290;28.505;28.505;28.505;22.170;22.170;22.170;30.999;30.999;30.999
00:00:02.380;119.650;129.490;115.170;28.505;28.505;28.505;22.170;22.170;22.170;30.999;30.999;30.999
00:00:02.390;112.890;120.570;121.490;28.505;28.505;28.505;22.170;22.170;22.170;30.999;30.999;30.999
00:00:02.400;118.970;123.290;117.850;28.505;28.505;28.505;23.730;23.730;23.730;30.999;30.999;30.999
00:00:02.410;116.970;123.690;124.770;28.505;28.505;28.505;23.730;23.730;23.730;30.999;30.999;30.999
00:00:02.420;119.850;129.010;115.650;28.505;28.505;28.505;23.730;23.730;23.730;30.999;30.999;30.999
00:00:02.430;109.530;122.490;123.770;28.505;28.505;28.505;23.730;23.730;23.730;30.999;30.999;30.999
00:00:02.440;120.050;125.490;118.650;28.505;28.505;28.505;23.730;23.730;23.730;30.999;30.999;30.999
00:00:02.450;117.050;124.570;125.690;28.505;28.505;28.505;23.591;23.591;23.591;30.999;30.999;30.999
00:00:02.460;118.250;129.330;113.690;28.505;28.505;28.505;23.591;23.591;23.591;30.999;30.999;30.999
00:00:02.470;110.250;119.170;120.370;28.505;28.505;28.505;23.591;23.591;23.591;30.999;30.999;30.999
00:00:02.480;118.370;122.170;118.370;28.505;28.505;28.505;23.591;23.591;23.591;30.999;30.999;30.999
00:00:02.490;117.850;126.970;127.610;28.505;28.505;28.505;23.591;23.591;23.591;30.999;30.999;30.999
00:00:02.500;117.370;129.690;113.370;28.505;28.505;28.505;22.943;22.943;22.943;30.999;30.999;30.999
00:00:02.510;110.690;120.450;121.610;28.505;28.505;28.505;22.943;22.943;22.943;30.999;30.999;30.999
00:00:02.520;118.250;122.970;117.170;28.505;28.505;28.505;22.943;22.943;22.943;30.999;30.999;30.999
00:00:02.530;115.970;122.690;124.370;28.505;28.505;28.505;22.943;22.943;22.943;30.999;30.999;30.999
00:00:02.540;116.370;130.610;115.170;28.505;28.505;28.505;22.943;22.943;22.943;30.999;30.999;30.999
00:00:02.550;112.290;121.210;121.210;28.505;28.505;28.505;22.373;22.373;22.373;30.999;30.999;30.999
00:00:02.560;117.770;123.170;116.770;28.505;28.505;28.505;22.373;22.373;22.373;30.999;30.999;30.999
00:00:02.570;116.370;124.370;124.890;28.505;28.505;28.505;22.373;22.373;22.373;30.999;30.999;30.999
00:00:02.580;115.050;128.730;111.290;28.505;28.505;28.505;22.373;22.373;22.373;30.999;30.999;30.999
00:00:02.590;109.530;122.370;123.770;28.505;28.505;28.505;22.373;22.373;22.373;30.999;30.999;30.999
00:00:02.600;119.050;124.970;117.650;28.505;28.505;28.505;23.280;23.280;23.280;30.999;30.999;30.999
00:00:02.610;116.250;125.290;125.970;28.505;28.505;28.505;23.280;23.280;23.280;30.999;30.999;30.999
00:00:02.620;113.290;129.130;112.090;28.505;28.505;28.505;23.280;23.280;23.280;30.999;30.999;30.999
00:00:02.630;109.730;119.570;120.650;28.505;28.505;28.505;23.280;23.280;23.280;30.999;30.999;30.999
00:00:02.640;118.970;121.810;118.370;28.505;28.505;28.505;23.280;23.280;23.280;30.999;30.999;30.999
00:00:02.650;118.050;126.170;126.690;28.505;28.505;28.505;23.723;23.723;23.723;30.999;30.999;30.999
00:00:02.660;114.570;129.210;113.370;28.505;28.505;28.505;23.723;23.723;23.723;30.999;30.999;30.999
00:00:02.670;110.890;120.890;121.610;28.505;28.505;28.505;23.723;23.723;23.723;30.999;30.999;30.999
00:00:02.680;117.250;122.770;117.250;28.505;28.505;28.505;23.723;23.723;23.723;30.999;30.999;30.999
00:00:02.690;115.250;124.490;125.690;28.505;28.505;28.505;23.723;23.723;23.723;30.999;30.999;30.999
00:00:02.700;118.370;130.490;114.570;28.505;28.505;28.505;22.650;22.650;22.650;30.999;30.999;30.999
00:00:02.710;112.090;121.010;121.010;28.505;28.505;28.505;22.650;22.650;22.650;30.999;30.999;30.999
00:00:02.720;117.170;122.490;116.370;28.505;28.505;28.505;22.650;22.650;22.650;30.999;30.999;30.999
00:00:02.730;115.970;124.170;124.970;28.505;28.505;28.505;22.650;22.650;22.650;30.999;30.999;30.999
00:00:02.740;113.690;128.610;111.570;28.505;28.505;28.505;22.650;22.650;22.650;30.999;30.999;30.999
00:00:02.750;110.690;122.690;123.690;28.505;28.505;28.505;22.410;22.410;22.410;30.999;30.999;30.999
00:00:02.760;117.850;124.570;116.770;28.505;28.505;28.505;22.410;22.410;22.410;30.999;30.999;30.999
00:00:02.770;115.970;125.370;126.090;28.505;28.505;28.505;22.410;22.410;22.410;30.999;30.999;30.999
00:00:02.780;111.970;128.410;112.490;28.505;28.505;28.505;22.410;22.410;22.410;30.999;30.999;30.999
00:00:02.790;108.850;119.570;120.450;28.505;28.505;28.505;22.410;22.410;22.410;30.999;30.999;30.999
00:00:02.800;119.450;122.090;118.570;28.505;28.505;28.505;23.441;23.441;23.441;30.999;30.999;30.999
00:00:02.810;118.250;125.570;125.770;28.505;28.505;28.505;23.441;23.441;23.441;30.999;30.999;30.999
00:00:02.820;116.050;128.730;113.090;28.505;28.505;28.505;23.441;23.441;23.441;30.999;30.999;30.999
00:00:02.830;111.090;120.250;121.210;28.505;28.505;28.505;23.441;23.441;23.441;30.999;30.999;30.999
00:00:02.840;116.170;122.290;115.370;28.505;28.505;28.505;23.441;23.441;23.441;30.999;30.999;30.999
00:00:02.850;115.050;126.490;127.930;28.505;28.505;28.505;23.501;23.501;23.501;30.999;30.999;30.999
00:00:02.860;114.370;130.290;115.050;28.505;28.505;28.505;23.501;23.501;23.501;30.999;30.999;30.999
00:00:02.870;111.170;120.810;121.490;28.505;28.505;28.505;23.501;23.501;23.501;30.999;30.999;30.999
00:00:02.880;117.250;122.970;116.250;28.505;28.505;28.505;23.501;23.501;23.501;30.999;30.999;30.999
00:00:02.890;115.770;124.690;125.970;28.505;28.505;28.505;23.501;23.501;23.501;30.999;30.999;30.999
00:00:02.900;112.290;128.330;111.890;28.505;28.505;28.505;22.650;22.650;22.650;30.999;30.999;30.999
00:00:02.910;111.290;123.370;123.490;28.505;28.505;28.505;22.650;22.650;22.650;30.999;30.999;30.999
00:00:02.920;116.650;124.370;115.850;28.505;28.505;28.505;22.650;22.650;22.650;30.999;30.999;30.999
00:00:02.930;115.970;124.570;125.370;28.505;28.505;28.505;22.650;22.650;22.650;30.999;30.999;30.999
00:00:02.940;111.170;127.810;112.170;28.505;28.505;28.505;22.650;22.650;22.650;30.999;30.999;30.999
00:00:02.950;108.450;119.570;118.970;28.505;28.505;28.505;22.253;22.253;22.253;30.999;30.999;30.999
00:00:02.960;118.250;121.490;117.770;28.505;28.505;28.505;22.253;22.253;22.253;30.999;30.999;30.999
00:00:02.970;118.170;125.370;126.370;28.505;28.505;28.505;22.253;22.253;22.253;30.999;30.999;30.999
00:00:02.980;112.490;127.930;113.290;28.505;28.505;28.505;22.253;22.253;22.253;30.999;30.999;30.999
00:00:02.990;109.530;120.170;120.650;28.505;28.505;28.505;22.253;22.253;22.253;30.999;30.999;30.999
00:00:03;114.970;121.810;114.450;28.505;28.505;28.505;23.201;23.201;23.201;30.999;30.999;30.999
00:00:03.010;114.570;126.770;128.410;28.505;28.505;28.505;23.201;23.201;23.201;30.999;30.999;30.999
00:00:03.020;113.770;130.290;111.170;28.505;28.505;28.505;23.201;23.201;23.201;30.999;30.999;30.999
00:00:03.030;111.490;120.810;120.370;28.505;28.505;28.505;23.201;23.201;23.201;30.999;30.999;30.999
00:00:03.040;115.970;122.170;115.370;28.505;28.505;28.505;23.201;23.201;23.201;30.999;30.999;30.999
00:00:03.050;115.250;124.890;125.490;28.505;28.505;28.505;23.610;23.610;23.610;30.999;30.999;30.999
00:00:03.060;111.890;126.690;110.050;28.505;28.505;28.505;23.610;23.610;23.610;30.999;30.999;30.999
00:00:03.070;112.570;122.970;122.290;28.505;28.505;28.505;23.610;23.610;23.610;30.999;30.999;30.999
00:00:03.080;115.650;123.770;115.250;28.505;28.505;28.505;23.610;23.610;23.610;30.999;30.999;30.999
00:00:03.090;115.570;124.290;125.690;28.505;28.505;28.505;23.610;23.610;23.610;30.999;30.999;30.999
00:00:03.100;111.370;127.370;108.050;28.505;28.505;28.505;22.463;22.463;22.463;30.999;30.999;30.999
00:00:03.110;109.450;119.050;118.570;28.505;28.505;28.505;22.463;22.463;22.463;30.999;30.999;30.999
00:00:03.120;117.250;121.410;117.570;28.505;28.505;28.505;22.463;22.463;22.463;30.999;30.999;30.999
00:00:03.130;117.570;125.490;125.970;28.505;28.505;28.505;22.463;22.463;22.463;30.999;30.999;30.999
00:00:03.140;112.490;127.290;109.050;28.505;28.505;28.505;22.463;22.463;22.463;30.999;30.999;30.999
00:00:03.150;110.770;119.970;119.370;28.505;28.505;28.505;22.080;22.080;22.080;30.999;30.999;30.999
00:00:03.160;114.570;121.410;113.770;28.505;28.505;28.505;22.080;22.080;22.080;30.999;30.999;30.999
00:00:03.170;113.690;127.530;127.530;28.505;28.505;28.505;22.080;22.080;22.080;30.999;30.999;30.999
00:00:03.180;111.090;129.810;110.450;28.505;28.505;28.505;22.080;22.080;22.080;30.999;30.999;30.999
00:00:03.190;111.570;120.170;121.490;28.505;28.505;28.505;22.080;22.080;22.080;30.999;30.999;30.999
00:00:03.200;114.850;120.370;114.570;28.505;28.505;28.505;23.771;23.771;23.771;30.999;30.999;30.999
00:00:03.210;115.050;123.970;124.770;28.505;28.505;28.505;23.771;23.771;23.771;30.999;30.999;30.999
00:00:03.220;112.690;126.570;110.890;28.505;28.505;28.505;23.771;23.771;23.771;30.999;30.999;30.999
00:00:03.230;111.890;122.370;123.370;28.505;28.505;28.505;23.771;23.771;23.771;30.999;30.999;30.999
00:00:03.240;114.850;123.370;115.050;28.505;28.505;28.505;23.771;23.771;23.771;30.999;30.999;30.999
00:00:03.250;115.850;124.970;125.490;28.505;28.505;28.505;23.273;23.273;23.273;30.999;30.999;30.999
00:00:03.260;109.850;126.490;107.930;28.505;28.505;28.505;23.273;23.273;23.273;30.999;30.999;30.999
00:00:03.270;109.650;119.170;119.450;28.505;28.505;28.505;23.273;23.273;23.273;30.999;30.999;30.999
00:00:03.280;116.970;121.210;117.250;28.505;28.505;28.505;23.273;23.273;23.273;30.999;30.999;30.999
00:00:03.290;117.250;125.490;126.170;28.505;28.505;28.505;23.273;23.273;23.273;30.999;30.999;30.999
00:00:03.300;111.170;127.730;109.250;28.505;28.505;28.505;22.433;22.433;22.433;30.999;30.999;30.999
00:00:03.310;110.970;119.850;119.370;28.505;28.505;28.505;22.433;22.433;22.433;30.999;30.999;30.999
00:00:03.320;113.890;120.650;113.490;28.505;28.505;28.505;22.433;22.433;22.433;30.999;30.999;30.999
00:00:03.330;113.770;128.010;128.010;28.505;28.505;28.505;22.433;22.433;22.433;30.999;30.999;30.999
00:00:03.340;110.690;130.290;109.930;28.505;28.505;28.505;22.433;22.433;22.170;30.999;30.999;30.999
00:00:03.350;111.690;120.570;121.810;28.505;28.505;28.505;22.170;22.170;22.170;30.999;30.999;30.999
00:00:03.360;114.770;120.650;114.570;28.505;28.505;28.505;22.170;22.170;22.170;30.999;30.999;30.999
00:00:03.370;115.050;124.290;125.170;28.505;28.505;28.505;22.170;22.170;22.170;30.999;30.999;30.999
00:00:03.380;113.290;127.090;111.170;28.505;28.505;28.505;22.170;22.170;22.170;30.999;30.999;30.999
00:00:03.390;113.090;122.370;121.490;28.505;28.505;28.505;22.170;22.170;23.831;30.999;30.999;30.999
00:00:03.400;115.450;122.890;115.450;28.505;28.505;28.505;23.831;23.831;23.831;30.999;30.999;30.999
00:00:03.410;115.770;125.690;126.170;28.505;28.505;28.505;23.831;23.831;23.831;30.999;30.999;30.999
00:00:03.420;110.770;127.290;108.730;28.505;28.505;28.505;23.831;23.831;23.831;30.999;30.999;30.999
00:00:03.430;110.330;121.490;121.210;28.505;28.505;28.505;23.831;23.831;23.831;30.999;30.999;30.999
00:00:03.440;117.650;123.690;117.370;28.505;28.505;28.505;23.831;23.831;23.723;30.999;30.999;30.999
00:00:03.450;117.370;125.170;126.690;28.505;28.505;28.505;23.723;23.723;23.723;30.999;30.999;30.999
00:00:03.460;111.170;128.730;109.530;28.505;28.505;28.505;23.723;23.723;23.723;30.999;30.999;30.999
00:00:03.470;109.530;120.650;120.650;28.505;28.505;28.505;23.723;23.723;23.723;30.999;30.999;30.999
00:00:03.480;114.650;121.410;115.370;28.505;28.505;28.505;23.723;23.723;23.723;30.999;30.999;30.999
00:00:03.490;116.250;128.130;128.930;28.505;28.505;28.505;23.723;23.723;22.511;30.999;30.999;30.999
00:00:03.500;112.970;130.810;110.890;28.505;28.505;28.505;22.511;22.511;22.511;30.999;30.999;30.999
00:00:03.510;110.970;121.290;121.090;28.505;28.505;28.505;22.511;22.511;22.511;30.999;30.999;30.999
00:00:03.520;115.250;122.770;115.370;28.505;28.505;28.505;22.511;22.511;22.511;30.999;30.999;30.999
00:00:03.530;116.050;125.370;125.770;28.505;28.505;28.505;22.511;22.511;22.511;30.999;30.999;30.999
00:00:03.540;114.290;127.290;112.290;28.505;28.505;28.505;22.511;22.511;22.500;30.999;30.999;30.999
00:00:03.550;114.090;121.970;121.090;28.505;28.505;28.505;22.500;22.500;22.500;30.999;30.999;30.999
00:00:03.560;115.850;122.170;115.850;28.505;28.505;28.505;22.500;22.500;22.500;30.999;30.999;30.999
00:00:03.570;116.170;125.890;126.570;28.505;28.505;28.505;22.500;22.500;22.500;30.999;30.999;30.999
00:00:03.580;109.650;127.930;109.330;28.505;28.505;28.505;22.500;22.500;22.500;30.999;30.999;30.999
00:00:03.590;110.970;122.770;124.570;28.505;28.505;28.505;22.500;22.500;23.820;30.999;30.999;30.999
00:00:03.600;117.170;123.570;116.970;28.505;28.505;28.505;23.820;23.820;23.820;30.999;30.999;30.999
00:00:03.610;117.250;125.970;126.770;28.505;28.505;28.505;23.820;23.820;23.820;30.999;30.999;30.999
00:00:03.620;108.850;127.930;110.530;28.505;28.505;28.505;23.820;23.820;23.820;30.999;30.999;30.999
00:00:03.630;110.530;120.450;121.810;28.505;28.505;28.505;23.820;23.820;23.820;30.999;30.999;30.999
00:00:03.640;115.370;120.370;116.570;28.505;28.505;28.505;23.820;23.820;23.561;30.999;30.999;30.999
00:00:03.650;118.250;128.530;128.810;28.505;28.505;28.505;23.561;23.561;23.561;30.999;30.999;30.999
00:00:03.660;111.570;129.890;110.130;28.505;28.505;28.505;23.561;23.561;23.561;30.999;30.999;30.999
00:00:03.670;112.370;121.210;121.610;28.505;28.505;28.505;23.561;23.561;23.561;30.999;30.999;30.999
00:00:03.680;114.970;121.610;114.970;28.505;28.505;28.505;23.561;23.561;23.561;30.999;30.999;30.999
00:00:03.690;115.250;125.690;127.090;28.505;28.505;28.505;23.561;23.561;22.871;30.999;30.999;30.999
00:00:03.700;111.770;128.730;113.370;28.505;28.505;28.505;22.871;22.871;22.871;30.999;30.999;30.999
00:00:03.710;114.650;120.890;122.490;28.505;28.505;28.505;22.871;22.871;22.871;30.999;30.999;30.999
00:00:03.720;115.570;121.410;115.850;28.505;28.505;28.505;22.871;22.871;22.871;30.999;30.999;30.999
00:00:03.730;116.770;125.490;125.890;28.505;28.505;28.505;22.871;22.871;22.871;30.999;30.999;30.999
00:00:03.740;108.050;127.530;110.050;28.505;28.505;28.505;22.871;22.871;22.230;30.999;30.999;30.999
00:00:03.750;110.050;123.370;124.970;28.505;28.505;28.505;22.230;22.230;22.230;30.999;30.999;30.999
00:00:03.760;116.250;123.890;116.170;28.505;28.505;28.505;22.230;22.230;22.230;30.999;30.999;30.999
00:00:03.770;116.770;126.690;127.290;28.505;28.505;28.505;22.230;22.230;22.230;30.999;30.999;30.999
00:00:03.780;110.450;128.410;109.050;28.505;28.505;28.505;22.230;22.230;22.230;30.999;30.999;30.999
00:00:03.790;110.890;121.690;121.690;28.505;28.505;28.505;22.230;22.230;23.561;30.999;30.999;30.999
00:00:03.800;116.650;120.370;118.250;28.505;28.505;28.505;23.561;23.561;23.561;30.999;30.999;30.999
00:00:03.810;119.570;128.130;128.930;28.505;28.505;28.505;23.561;23.561;23.561;30.999;30.999;30.999
00:00:03.820;111.570;129.610;110.890;28.505;28.505;28.505;23.561;23.561;23.561;30.999;30.999;30.999
00:00:03.830;112.570;121.210;122.490;28.505;28.505;28.505;23.561;23.561;23.561;30.999;30.999;30.999
00:00:03.840;115.250;121.290;115.050;28.505;28.505;28.505;23.561;23.561;23.621;30.999;30.999;30.999
00:00:03.850;115.650;126.890;128.730;28.505;28.505;28.505;23.621;23.621;23.621;30.999;30.999;30.999
00:00:03.860;112.170;128.330;113.890;28.505;28.505;28.505;23.621;23.621;23.621;30.999;30.999;30.999
00:00:03.870;114.850;121.090;121.890;28.505;28.505;28.505;23.621;23.621;23.621;30.999;30.999;30.999
00:00:03.880;115.970;121.490;116.250;28.505;28.505;28.505;23.621;23.621;23.621;30.999;30.999;30.999
00:00:03.890;117.450;125.770;126.490;28.505;28.505;28.505;23.621;23.621;22.913;30.999;30.999;30.999
00:00:03.900;108.730;128.130;111.290;28.505;28.505;28.505;22.913;22.913;22.913;30.999;30.999;30.999
00:00:03.910;111.290;124.170;123.490;28.505;28.505;28.505;22.913;22.913;22.913;30.999;30.999;30.999
00:00:03.920;115.650;123.290;115.970;28.505;28.505;28.505;22.913;22.913;22.913;30.999;30.999;30.999
00:00:03.930;117.370;126.490;127.290;28.505;28.505;28.505;22.913;22.913;22.913;30.999;30.999;30.999
00:00:03.940;108.530;127.090;110.450;28.505;28.505;28.505;22.913;22.913;22.223;30.999;30.999;30.999
00:00:03.950;112.090;120.250;121.010;28.505;28.505;28.505;22.223;22.223;22.223;30.999;30.999;30.999
00:00:03.960;117.170;119.770;118.170;28.505;28.505;28.505;22.223;22.223;22.223;30.999;30.999;30.999
00:00:03.970;119.170;127.730;128.930;28.505;28.505;28.505;22.223;22.223;22.223;30.999;30.999;30.999
00:00:03.980;110.050;128.930;111.890;28.505;28.505;28.505;22.223;22.223;22.223;30.999;30.999;30.999
00:00:03.990;113.370;121.010;121.690;28.505;28.505;28.505;22.223;22.223;23.400;30.999;30.999;30.999
00:00:04;114.850;120.890;115.250;28.505;28.505;28.505;23.400;23.400;23.400;30.999;30.999;30.999
00:00:04.010;116.250;127.290;128.810;28.505;28.505;28.505;23.400;23.400;23.400;30.999;30.999;30.999
00:00:04.020;112.170;130.290;112.770;28.505;28.505;28.505;23.400;23.400;23.400;30.999;30.999;30.999
00:00:04.030;113.890;122.570;121.690;28.505;28.505;28.505;23.400;23.400;23.400;30.999;30.999;30.999
00:00:04.040;115.650;121.090;116.450;28.505;28.505;28.505;23.400;23.400;23.700;30.999;30.999;30.999
00:00:04.050;117.450;125.890;127.290;28.505;28.505;28.505;23.700;23.700;23.700;30.999;30.999;30.999
00:00:04.060;108.730;126.770;111.370;28.505;28.505;28.505;23.700;23.700;23.700;30.999;30.999;30.999
00:00:04.070;113.490;123.570;122.970;28.505;28.505;28.505;23.700;23.700;23.700;30.999;30.999;30.999
00:00:04.080;115.570;123.370;116.650;28.505;28.505;28.505;23.700;23.700;23.700;30.999;30.999;30.999
00:00:04.090;118.050;127.090;128.330;28.505;28.505;28.505;23.700;23.700;22.481;30.999;30.999;30.999
00:00:04.100;109.130;126.290;110.890;28.505;28.505;28.505;22.481;22.481;22.481;30.999;30.999;30.999
00:00:04.110;112.290;120.810;120.050;28.505;28.505;28.505;22.481;22.481;22.481;30.999;30.999;30.999
00:00:04.120;117.650;120.370;118.450;28.505;28.505;28.505;22.481;22.481;22.481;30.999;30.999;30.999
00:00:04.130;119.450;127.530;128.610;28.505;28.505;28.505;22.481;22.481;22.481;30.999;30.999;30.999
00:00:04.140;110.530;128.610;112.290;28.505;28.505;28.505;22.481;22.481;22.211;30.999;30.999;30.999
00:00:04.150;113.890;121.970;121.010;28.505;28.505;28.505;22.211;22.211;22.211;30.999;30.999;30.999
00:00:04.160;114.850;120.370;115.250;28.505;28.505;28.505;22.211;22.211;22.211;30.999;30.999;30.999
00:00:04.170;116.370;128.930;130.090;28.505;28.505;28.505;22.211;22.211;22.211;30.999;30.999;30.999
00:00:04.180;111.290;129.690;112.570;28.505;28.505;28.505;22.211;22.211;22.211;30.999;30.999;30.999
00:00:04.190;113.770;122.490;121.610;28.505;28.505;28.505;22.211;22.211;23.921;30.999;30.999;30.999
00:00:04.200;115.770;121.090;116.770;28.505;28.505;28.505;23.921;23.921;23.921;30.999;30.999;30.999
00:00:04.210;118.050;126.890;126.890;28.505;28.505;28.505;23.921;23.921;23.921;30.999;30.999;30.999
00:00:04.220;110.050;125.370;114.090;28.505;28.505;28.505;23.921;23.921;23.921;30.999;30.999;30.999
00:00:04.230;114.090;123.570;124.770;28.505;28.505;28.505;23.921;23.921;23.921;30.999;30.999;30.999
00:00:04.240;115.850;123.290;116.050;28.505;28.505;28.505;23.921;23.921;23.513;30.999;30.999;30.999
00:00:04.250;117.170;126.890;127.930;28.505;28.505;28.505;23.513;23.513;23.513;30.999;30.999;30.999
00:00:04.260;109.050;126.690;110.890;28.505;28.505;28.505;23.513;23.513;23.513;30.999;30.999;30.999
00:00:04.270;112.490;120.450;121.810;28.505;28.505;28.505;23.513;23.513;23.513;30.999;30.999;30.999
00:00:04.280;118.050;121.690;118.250;28.505;28.505;28.505;23.513;23.513;23.513;30.999;30.999;30.999
00:00:04.290;119.570;126.970;127.730;28.505;28.505;28.505;23.513;23.513;22.643;30.999;30.999;30.999
00:00:04.300;110.450;129.330;112.290;28.505;28.505;28.505;22.643;22.643;22.643;30.999;30.999;30.999
00:00:04.310;112.290;122.370;121.290;28.505;28.505;28.505;22.643;22.643;22.643;30.999;30.999;30.999
00:00:04.320;115.050;121.010;115.570;28.505;28.505;28.505;22.643;22.643;22.643;30.999;30.999;30.999
00:00:04.330;116.850;129.490;130.410;28.505;28.505;28.505;22.643;22.643;22.643;30.999;30.999;30.999
00:00:04.340;110.770;130.490;112.290;28.505;28.505;28.505;22.643;22.643;22.271;30.999;30.999;30.999
00:00:04.350;113.370;123.570;123.570;28.505;28.505;28.505;22.271;22.271;22.271;30.999;30.999;30.999
00:00:04.360;116.250;122.290;117.370;28.505;28.505;28.505;22.271;22.271;22.271;30.999;30.999;30.999
00:00:04.370;118.370;127.290;128.730;28.505;28.505;28.505;22.271;22.271;22.271;30.999;30.999;30.999
00:00:04.380;112.770;126.770;114.850;28.505;28.505;28.505;22.271;22.271;22.271;30.999;30.999;30.999
00:00:04.390;116.570;123.890;123.490;28.505;28.505;28.505;22.271;22.271;23.940;30.999;30.999;30.999
00:00:04.400;116.850;122.890;117.370;28.505;28.505;28.505;23.940;23.940;23.940;30.999;30.999;30.999
00:00:04.410;118.650;128.330;129.010;28.505;28.505;28.505;23.940;23.940;23.940;30.999;30.999;30.999
00:00:04.420;109.450;129.010;112.490;28.505;28.505;28.505;23.940;23.940;23.940;30.999;30.999;30.999
00:00:04.430;113.970;124.570;123.970;28.505;28.505;28.505;23.940;23.940;23.940;30.999;30.999;30.999
00:00:04.440;118.570;123.890;119.170;28.505;28.505;28.505;23.940;23.940;23.783;30.999;30.999;30.999
00:00:04.450;119.970;128.210;129.490;28.505;28.505;28.505;23.783;23.783;23.783;30.999;30.999;30.999
